as_of_date,store_id,product_id,horizon,window_days,error_std,valid_error_count,std_source,model_version,calculated_at
2024-01-26,S002,P0009,3,90,54.68013711648095,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0009,3,90,54.99844209101683,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0010,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0010,3,90,15.075529534188012,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0010,3,90,10.683422670558228,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0010,3,90,10.370469224921873,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0010,3,90,9.517711296832259,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0010,3,90,13.09827686256308,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0010,3,90,15.486359945144848,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0010,3,90,14.404777521897929,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0010,3,90,13.761535123785901,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0010,3,90,23.690103067966707,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0010,3,90,29.394283584729482,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0010,3,90,31.1358602835095,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0010,3,90,29.975440017588802,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0010,3,90,31.37701277576455,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0010,3,90,31.56552592636531,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0010,3,90,30.751209314455366,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0010,3,90,30.026959498460506,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0010,3,90,30.967452224110364,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0010,3,90,30.17667806254401,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0010,3,90,33.7992401166655,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0010,3,90,34.1794178309236,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0010,3,90,36.600612756437876,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0010,3,90,35.82209950201105,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0010,3,90,35.254270140649645,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0010,3,90,34.6701882803326,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S002,P0010,3,90,34.60514991360804,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S002,P0010,3,90,34.4983429866924,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S002,P0010,3,90,33.86986142189762,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S002,P0010,3,90,33.26311685789541,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S002,P0010,3,90,32.93326700680294,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0010,3,90,32.380820931803214,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0011,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0011,3,90,8.88800386321883,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0011,3,90,48.12055397896262,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0011,3,90,42.137565994310094,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0011,3,90,40.55281860971257,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0011,3,90,41.764540061780366,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0011,3,90,39.027255112431796,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0011,3,90,37.53406856175323,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0011,3,90,35.680755386195095,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0011,3,90,34.28216148917147,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0011,3,90,32.58016662378722,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0011,3,90,31.74422905267876,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0011,3,90,39.49981012305186,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0011,3,90,40.144791536049254,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0011,3,90,39.906718972828855,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0011,3,90,39.94942308828028,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0011,3,90,49.07846248346474,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0011,3,90,48.078844674348,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0011,3,90,51.24864616885005,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0011,3,90,49.88266390286354,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0011,3,90,48.62971678733308,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0011,3,90,47.46671298478983,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0011,3,90,46.48213338870447,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0011,3,90,45.47539392349867,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0011,3,90,45.712002908370735,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S002,P0011,3,90,44.881160903250695,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S002,P0011,3,90,44.432810234732756,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S002,P0011,3,90,43.66442222258465,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S002,P0011,3,90,43.90822097264097,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S002,P0011,3,90,43.17469678525904,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0011,3,90,44.1741779831903,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0012,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0012,3,90,2.4413871773010145,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0012,3,90,3.9681081655198525,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0012,3,90,19.547025727307304,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0012,3,90,19.420153793567557,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0012,3,90,17.37076818675441,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0012,3,90,15.890043472114085,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0012,3,90,22.530038862112065,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0012,3,90,21.43725905395359,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0012,3,90,23.4837750475795,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0012,3,90,27.555834804424602,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0012,3,90,29.885642135863716,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0012,3,90,29.21961230233273,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0012,3,90,29.95592746781231,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0012,3,90,39.15653286146558,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0012,3,90,37.866809656678306,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0012,3,90,37.20455132706271,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0012,3,90,36.91245281335532,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0012,3,90,37.20696979994313,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0012,3,90,36.37713514747391,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0012,3,90,36.58804623228863,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0012,3,90,35.7247013442062,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0012,3,90,35.76812317447218,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0012,3,90,34.999887761733916,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0012,3,90,35.005320587163745,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S002,P0012,3,90,35.855778335535526,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S002,P0012,3,90,35.15993188933803,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S002,P0012,3,90,35.26605117595201,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S002,P0012,3,90,34.63462343084666,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S002,P0012,3,90,34.24187005193022,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0012,3,90,33.66668642982972,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0013,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0013,3,90,0.38056754944151566,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0013,3,90,18.372218437743623,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0013,3,90,19.07669217200423,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0013,3,90,16.853402050870486,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0013,3,90,29.667131617086053,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0013,3,90,27.26098786441867,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0013,3,90,26.503770314695206,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0013,3,90,36.27805082409084,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0013,3,90,36.9446197790453,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0013,3,90,38.46936914789249,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0013,3,90,36.679446633533644,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0013,3,90,40.20135627477498,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0013,3,90,40.344985530615546,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0013,3,90,39.562099443421125,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0013,3,90,42.557294891737136,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0013,3,90,42.004963796666104,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0013,3,90,42.81719226938454,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0013,3,90,42.40653517969858,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0013,3,90,47.59273091097456,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0013,3,90,46.38769585091416,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0013,3,90,45.305101253967244,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0013,3,90,45.67080444294592,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0013,3,90,44.77114463051132,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0013,3,90,43.84364704968362,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S002,P0013,3,90,43.241194365950136,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S002,P0013,3,90,42.84912484837437,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S002,P0013,3,90,42.05548343564892,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S002,P0013,3,90,41.5539243934678,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S002,P0013,3,90,40.83241110080162,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0013,3,90,41.00316507869132,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0014,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0014,3,90,34.928105657536115,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0014,3,90,27.541660303282853,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0014,3,90,22.499180886236854,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0014,3,90,19.82775369833852,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0014,3,90,19.701861136977897,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0014,3,90,18.562098826763435,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0014,3,90,18.624841782809074,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0014,3,90,20.088162182102128,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0014,3,90,18.945740927427106,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0014,3,90,21.069441409946297,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0014,3,90,21.073143624639197,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0014,3,90,23.9971338932741,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0014,3,90,25.73600049240466,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0014,3,90,35.02695061014003,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0014,3,90,35.11952595921528,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0014,3,90,34.169075181252325,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0014,3,90,34.55956017870531,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0014,3,90,33.80954575061038,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0014,3,90,43.49346332350379,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0014,3,90,42.88146096419392,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0014,3,90,44.36666101888833,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0014,3,90,47.04144837768038,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0014,3,90,46.99274533289254,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0014,3,90,46.100099956381825,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S002,P0014,3,90,45.73374747463706,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S002,P0014,3,90,44.85559551021945,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S002,P0014,3,90,44.20876751096843,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S002,P0014,3,90,43.46578268905417,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S002,P0014,3,90,44.029049030890846,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0014,3,90,43.374055841600956,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0015,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0015,3,90,77.68951033758124,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0015,3,90,55.35106265531227,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0015,3,90,67.77252206872063,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0015,3,90,58.69279504163653,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0015,3,90,59.23190908847458,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0015,3,90,55.93430652039344,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0015,3,90,69.33423088315604,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0015,3,90,73.72005706220926,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0015,3,90,72.66954603352472,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0015,3,90,68.94227174150278,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0015,3,90,69.64306489169297,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0015,3,90,68.72734278934801,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0015,3,90,66.66375291955359,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0015,3,90,65.33200847655424,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0015,3,90,63.157020121836894,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0015,3,90,61.68524292615001,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0015,3,90,60.33872244345887,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0015,3,90,58.91278107916978,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0015,3,90,57.5352809143458,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0015,3,90,56.202844064193954,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0015,3,90,55.95934030177794,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0015,3,90,54.71866801577516,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0015,3,90,53.57619552169937,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0015,3,90,52.45726619591942,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S002,P0015,3,90,51.75867674441702,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S002,P0015,3,90,50.80249558745714,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S002,P0015,3,90,51.32964523924595,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S002,P0015,3,90,52.313826283903126,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S002,P0015,3,90,53.04361363610344,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S002,P0015,3,90,52.16059258899698,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S002,P0016,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S002,P0016,3,90,45.92985303424997,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S002,P0016,3,90,32.4781088167875,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S002,P0016,3,90,34.590786076693696,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S002,P0016,3,90,30.078656143679993,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S002,P0016,3,90,27.558906432912053,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S002,P0016,3,90,46.167920021337466,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S002,P0016,3,90,43.103562314182014,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S002,P0016,3,90,44.97589271713602,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S002,P0016,3,90,43.785304017321636,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S002,P0016,3,90,49.024104232538896,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S002,P0016,3,90,46.74278296300415,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S002,P0016,3,90,44.75302297465961,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S002,P0016,3,90,43.26028902972862,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S002,P0016,3,90,41.73373721276271,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S002,P0016,3,90,44.05388461238934,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S002,P0016,3,90,43.55879710070695,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S002,P0016,3,90,43.620237984293304,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S002,P0016,3,90,45.19177706056428,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S002,P0016,3,90,43.987997521825235,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S002,P0016,3,90,46.5566769615395,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S002,P0016,3,90,47.445589668309005,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S002,P0016,3,90,46.46422787980807,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S002,P0016,3,90,47.623878618219955,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S002,P0016,3,90,46.74290049013637,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
